InstAddress		Total_Execution	Total_Cycles	Instruction
900079ba		1                   	11                  	JMP   R16, JMP
900079bc		1                   	209                 	ST    R0++, R16
900079be		1                   	9                   	ST    R0++, R17
900079c0		1                   	203                 	MOV   R1, R17
900079c2		1                   	4                   	ADD   R30, R1, 0x24
900079c6		1                   	9                   	ST    R0++, R22
900079c8		1                   	3                   	MOV   R29, R2
900079ca		1                   	4                   	ADD   R31, R2, 0x00001a6c
900079d0		1                   	3                   	MOV   R29, R3
900079d2		1                   	4                   	ADD   R31, R3, 0x00001a6a
900079d8		1                   	12                  	JSR   R31, JMP, 0x00003090
900079de		1                   	3                   	MOV   R23, R22
900079e0		1                   	212                 	JSR   R31, JMP, 0x00006ed6
900079e6		1                   	3                   	COMPC 0, R23
900079e8		1                   	11                  	JMP   R31, JE, 0x00006fca
90007a1a		1                   	203                 	MOV   R29, R2
90007a1c		1                   	205                 	ADD   R31, R2, 0x00001a27
90007a22		1                   	12                  	JSR   R31, JMP, 0x00003f4c
90007a28		1                   	3                   	MOV   R22, R2
90007a2a		1                   	3                   	MOV   R29, R3
90007a2c		1                   	5                   	ADD   R31, R3, 0x00001a15
90007a32		1                   	12                  	JSR   R31, JMP, 0x00003eec
90007a38		1                   	3                   	MOV   R22, R2
90007a3a		1                   	12                  	JSR   R31, JMP, 0x000042aa
90007a40		1                   	411                 	LD    --R0, R22
90007a42		1                   	3                   	MOV   R17, R1
90007a44		1                   	211                 	LD    --R0, R17
90007a46		1                   	211                 	LD    --R0, R16
90007a48		1                   	11                  	JMP   R16, JMP
90007ad0		1                   	209                 	ST    R0++, R16
90007ad2		1                   	9                   	ST    R0++, R17
90007ad4		1                   	3                   	MOV   R1, R17
90007ad6		1                   	4                   	ADD   R30, R1, 0x1c
90007ada		1                   	9                   	ST    R0++, R21
90007adc		1                   	9                   	ST    R0++, R22
90007ade		1                   	3                   	MOVC  0, R22
90007ae0		1                   	203                 	MOV   R19, R21
90007ae2		1                   	4                   	ADD   R31, R21, 0x00008559
90007ae8		1                   	3                   	MOVC  1, R22
90007aea		3                   	9                   	MOV   R22, R2
90007aec		3                   	9                   	MOV   R21, R3
90007aee		3                   	39                  	JSR   R31, JMP, 0x000066a0
90007af4		3                   	12                  	ADDX  R22, R22, 0x1
90007af8		3                   	9                   	COMPC 4, R22
90007afa		3                   	26                  	JMP   R31, JL, 0x0000709a
90007b00		1                   	211                 	LD    --R0, R22
90007b02		1                   	211                 	LD    --R0, R21
90007b04		1                   	3                   	MOV   R17, R1
90007b06		1                   	211                 	LD    --R0, R17
90007b08		1                   	211                 	LD    --R0, R16
90007b0a		1                   	11                  	JMP   R16, JMP
90007b0c		1                   	213                 	JSR   R31, JMP, 0x00000000
90007b12		1                   	209                 	ST    R0++, R16
90007b14		1                   	9                   	ST    R0++, R17
90007b16		1                   	3                   	MOV   R1, R17
90007b18		1                   	4                   	ADD   R30, R1, 0x24
90007b1c		1                   	9                   	ST    R0++, R22
90007b1e		1                   	213                 	JSR   R31, JMP, 0x00004592
90007b24		1                   	3                   	MOV   R23, R11
90007b26		1                   	9                   	STX   R1, R11, 0xffe4
90007b2a		1                   	3                   	MOVC  3, R2
90007b2c		1                   	13                  	JSR   R31, JMP, 0x0000034c
90007b32		1                   	211                 	LDX   R1, R10, 0xffe4
90007b36		1                   	8                   	MULC  4, R10
90007b38		1                   	3                   	MOV   R23, R11
90007b3a		1                   	5                   	SRL   10, R11
90007b3c		1                   	4                   	AND   R30, R11, 0x3
90007b40		1                   	203                 	ADD   R11, R10
90007b42		1                   	3                   	MOV   R10, R22
90007b44		1                   	3                   	MOV   R29, R2
90007b46		1                   	5                   	ADD   R31, R2, 0x000019e8
90007b4c		1                   	3                   	MOV   R22, R3
90007b4e		1                   	13                  	JSR   R31, JMP, 0x00003f4c
90007b54		1                   	3                   	COMPC 0, R22
90007b56		1                   	5                   	JMP   R31, JNE, 0x00007144
90007b5c		1                   	3                   	MOV   R19, R2
90007b5e		1                   	205                 	ADD   R31, R2, 0x00008c48
90007b64		1                   	13                  	JSR   R31, JMP, 0x0000494c
90007b6a		1                   	3                   	COMPC 0, R23
90007b6c		1                   	12                  	JMP   R31, JGE, 0x00007138
90007b88		1                   	212                 	JSR   R31, JMP, 0x00006796
90007b8e		1                   	13                  	JSR   R31, JMP, 0x00007080
90007b94		1                   	3                   	MOVC  -1, R2
90007b96		1                   	3                   	MOV   R22, R3
90007b98		1                   	12                  	JSR   R31, JMP, 0x00006866
90007b9e		1                   	13                  	JSR   R31, JMP, 0x00006cd6
90007ba4		1                   	3                   	COMPC 0, R22
90007ba6		1                   	5                   	JMP   R31, JNE, 0x00007170
